channel,degree_centrality,betweenness_centrality,pagerank
First We Feast,0.012226512226512226,0.015274815639632967,0.00015747253431386515
Domeju,0.02574002574002574,0.0013270586358826778,0.00015739066635621238
De La Ghetto,0.03796653796653796,0.002005690550429607,0.0001564777957331909
PsychoSoprano,0.008365508365508366,0.019435737337851908,0.00015621684222050716
Old Spice,0.007078507078507078,0.004018652139095817,0.00015526887089936786
colinfurze,0.001287001287001287,0.0,0.00015382640888525348
Rob Scallon,0.032818532818532815,0.004042951160255909,0.00015229572718688367
LittleBigPR,0.0045045045045045045,0.005963634475655057,0.0001517991506236829
Fifty Shades,0.032818532818532815,0.011711431858605344,0.00015116307119447488
Sharon Needles,0.032818532818532815,0.003735604034182715,0.00015063814105143554
CashmereCatVEVO,0.03925353925353925,0.001991200688033813,0.00014966175696670903
Comedy - BBC Scotland,0.005148005148005148,0.0006112492691372174,0.00014938028364784437
Da Nabz,0.009652509652509652,0.007636569875950617,0.00014903422499194894
SunLife,0.006435006435006435,0.00912761810203266,0.00014688569202045158
secureteam10,0.001287001287001287,0.0006942975813492529,0.0001459482124889739
BETNetworks,0.02767052767052767,0.012074755219833876,0.0001446068112065546
Avocado,0.007722007722007722,0.0024078491169162845,0.00014356618634195042
Oats Studios,0.0019305019305019305,0.0,0.00014274470134954332
THIRTY SECONDS TO MARS,0.04568854568854569,0.0693317090983291,0.00014223174100118032
LtCorbis,0.0032175032175032173,0.0,0.00014068745285666307
Kurzgesagt – In a Nutshell,0.0006435006435006435,0.0,0.00013994971655949202
Benatos,0.003861003861003861,1.3929787179718187e-05,0.0001395622389116148
Geno Samuel 2,0.02638352638352638,0.02398446319719055,0.00013933422183661385
LukeBryanVEVO,0.03088803088803089,0.012188424724465727,0.0001386333549723787
Scott Seaton,0.023809523809523808,0.0191387329162261,0.00013811332367181657
F&F Clothing,0.006435006435006435,0.0167460492627716,0.00013686471735507535
REVOLT TV,0.023166023166023165,0.005541410461855223,0.00013520549585969524
NoodleVlogs,0.007722007722007722,0.012728510517095046,0.00013414552171665112
Man City,0.005148005148005148,0.0039395663202572324,0.00013405456384184974
America's Got Talent,0.021235521235521235,0.012625329129002324,0.00013281388233324083
DaLordz Prince,0.0019305019305019305,1.139542501882673e-05,0.0001326040680652932
BELOW THE BELT with Brendan Schaub,0.0032175032175032173,0.0022901278558654188,0.00013258532735390625
OneBitMusicVEVO,0.032175032175032175,0.018499931798097852,0.00013245426498043907
MLB,0.001287001287001287,0.0,0.00013201548539622693
MILO,0.0032175032175032173,0.011690711441209844,0.00013120878872271554
BTS Videos,0.02638352638352638,0.006027830358949188,0.00013038329645689143
Weebl's Stuff,0.005791505791505791,0.00786723919091494,0.00013023209936334333
VICE News,0.0019305019305019305,0.0,0.0001302115187572432
OnePlus,0.0006435006435006435,0.0,0.00012954026102382862
HarryHudsonVEVO,0.028957528957528955,0.015753263001177704,0.0001288557041955402
Universal Pictures Home Entertainment,0.005148005148005148,0.010768120851250746,0.0001278450206644397
Thekempy,0.018018018018018018,0.018184003987951048,0.00012462187202132047
OxfordUnion,0.002574002574002574,0.0024939491509674817,0.00012250108763188944
JackConteExtras,0.002574002574002574,0.0017508913583578688,0.00011843079218909971
Interscope Records,0.01866151866151866,0.00771030526896487,0.00011650013303889944
ViralHog,0.001287001287001287,0.0028489224699999685,0.00011497761565011927
Andrew W,0.003861003861003861,0.001048164079775407,0.0001133518390755118
ITV News,0.0006435006435006435,0.0,0.00010818959788308902
